iter	RMSE
310	0.0573129845
311	0.05725275288
312	0.05718633541
313	0.05713064853
314	0.05706338142
315	0.05699302758
316	0.05691528137
317	0.05685037798
318	0.05678017178
319	0.05671993724
320	0.05664541819
321	0.05658746727
322	0.05652642914
323	0.05646552965
324	0.05640093508
325	0.05634388102
326	0.056270544
327	0.05620470066
328	0.05614558728
329	0.05607986159
330	0.0560417348
331	0.05596687914
332	0.05591090951
333	0.05586760808
334	0.05581250887
335	0.055756514
336	0.05568749219
337	0.05563068274
338	0.05557141515
339	0.05552066117
340	0.05546776587
341	0.05540625458
342	0.05534897725
343	0.05529661561
344	0.05524641454
345	0.05518254064
346	0.05512495663
347	0.05507877949
348	0.05501740496
349	0.05496452607
350	0.05490547444
351	0.05483665029
352	0.05478198019
353	0.0547266481
354	0.0546734104
355	0.05462727841
356	0.05457730511
357	0.05452152316
358	0.05446702548
359	0.05442314432
360	0.05436944514
361	0.05432258124
362	0.05427265722
363	0.05422021677
364	0.05417102127
365	0.0541247968
366	0.05408179902
367	0.05403776436
368	0.05399782345
369	0.05393516073
370	0.05388986955
371	0.05385157251
372	0.05380418329
373	0.0537434901
374	0.0537016774
375	0.05365459517
376	0.05361374114
377	0.05356441006
378	0.0535239794
379	0.05347535552
380	0.05343207624
381	0.05338856142
382	0.05335037166
383	0.05330313273
384	0.05325771539
385	0.05320508572
386	0.05315190903
387	0.05310862539
388	0.0530672812
389	0.05302545229
390	0.05297635476
391	0.05294200381
392	0.05289729036
393	0.05285290548
394	0.05280391641
395	0.05275641867
396	0.0527178769
397	0.05267287919
398	0.05262835448
399	0.05258931555
400	0.05255452245
401	0.05252610152
402	0.05248756257
403	0.0524451105
404	0.05239804609
405	0.05236149626
406	0.0523119459
407	0.05227753366
408	0.05223410272
409	0.05219478718
410	0.05216551939
411	0.05213332981
412	0.05208879154
413	0.05205472058
414	0.05203839941
415	0.05199708399
416	0.05196943275
417	0.051935064
418	0.05189415117
419	0.05186583798
420	0.05182784737
421	0.05180691798
422	0.05177324185
423	0.0517367777
424	0.05169265769
425	0.05165908454
426	0.05162985307
427	0.05159294531
428	0.05156303994
429	0.05153194983
430	0.05149067193
431	0.05144607122
432	0.05141666042
433	0.05138231195
434	0.0513421795
435	0.0513101813
436	0.05128000522
437	0.05124849665
438	0.05121471518
439	0.05118107757
440	0.05114528774
441	0.05110466695
442	0.05106542622
443	0.05103250097
444	0.05100335066
445	0.05097580028
446	0.05093983086
447	0.05091177713
448	0.0508746659
449	0.05083725049
450	0.05080747682
451	0.05076846936
452	0.05073991156
453	0.05070498438
454	0.05067661295
455	0.05064047903
456	0.05061114555
457	0.0505799876
458	0.05055098364
459	0.05052481378
460	0.05051192503
461	0.05047945913
462	0.0504550908
463	0.05042008219
464	0.05038869946
465	0.05034644255
466	0.05033176166
467	0.0503061438
468	0.05027154053
469	0.05023658928
470	0.05020084754
471	0.05017534912
472	0.05014937756
473	0.05012014675
474	0.0500979089
475	0.05006063811
476	0.05003141613
477	0.0500091467
478	0.04997895575
479	0.04994521369
480	0.04991706787
481	0.04988347569
482	0.04985555805
483	0.04983966394
484	0.04980741627
485	0.04977649936
486	0.0497461503
487	0.04971226247
488	0.04967924863
489	0.04965031486
490	0.04962269443
491	0.04959954146
492	0.04957190227
493	0.04955160538
494	0.04952173053
495	0.04948255841
496	0.04946156848
497	0.04943305405
498	0.04940621771
499	0.04937050885
500	0.04934020985
501	0.0493088864
502	0.04928252447
503	0.04925868493
504	0.04922539776
505	0.04920398854
506	0.04918005016
507	0.04914977926
508	0.04911421955
509	0.0490893015
510	0.04906516319
511	0.04903479481
512	0.04900991348
513	0.04898957012
514	0.04896737436
515	0.04894199499
516	0.0489149432
517	0.04887789614
518	0.0488481386
519	0.04881909212
520	0.04879217575
521	0.04876741546
522	0.04874201541
523	0.048732024
524	0.04871040257
525	0.04869913141
526	0.04867506022
527	0.04866017057
528	0.04863697979
529	0.04861544037
530	0.04858976966
531	0.04856275725
532	0.04855008985
533	0.04852570974
534	0.04849826401
535	0.04847979472
536	0.04845455432
537	0.04843501391
538	0.04841322751
539	0.04838438114
540	0.04837037703
541	0.04834689226
542	0.04832641309
543	0.04830472983
544	0.0482822213
545	0.0482573141
546	0.04823115559
547	0.04819289308
548	0.04817148591
549	0.04814799007
550	0.04812935565
551	0.04811607438
552	0.04809036771
553	0.04805362026
554	0.04803813716
555	0.04802428304
556	0.04800937831
557	0.04797401973
558	0.04795242211
559	0.04793499817
560	0.04791341528
561	0.04788635004
562	0.04786591001
563	0.04782831754
564	0.04781170922
565	0.04779665566
566	0.04777895245
567	0.04775324616
568	0.047739963
569	0.0477147659
570	0.04769088349
571	0.04766287102
572	0.0476383808
573	0.04761631779
574	0.0476003552
575	0.04758622343
576	0.04756828948
577	0.0475407641
578	0.04752685686
579	0.04750342887
580	0.04748755693
581	0.04745657293
582	0.04743734653
583	0.04741678225
584	0.04739161323
585	0.04737465373
586	0.04736067633
587	0.04733713544
588	0.04731259497
589	0.04729636406
590	0.04727560558
591	0.04725044336
592	0.04722793337
593	0.0472091326
594	0.04719110539
595	0.04718185663
596	0.04716869848
597	0.04714495283
598	0.04712430609
599	0.04710859051
600	0.04708896181
601	0.04706799309
602	0.04704578196
603	0.04702169826
604	0.04700324573
605	0.04698229187
606	0.04696978598
607	0.04694849254
608	0.04692263151
609	0.04690265933
610	0.04688155511
611	0.04686104642
612	0.04683452571
613	0.04681237115
614	0.04678487767
615	0.04676744584
616	0.04674983897
617	0.04672795691
618	0.04670296083
619	0.04668614386
620	0.04666357602
621	0.04664284986
622	0.04662527901
623	0.04660448752
624	0.04658732641
625	0.04656601756
626	0.04654799988
627	0.04653405645
628	0.04651580844
629	0.04649599464
630	0.04648101187
631	0.04646249886
632	0.04643904932
633	0.04641378366
634	0.04639313693
635	0.0463783614
636	0.04636499847
637	0.04635197739
638	0.04632443915
639	0.04630964011
640	0.04629765944
641	0.04627747812
642	0.04625848822
643	0.04623725286
644	0.04621821083
645	0.04619650865
646	0.04618299705
647	0.04616212921
648	0.04614930673
649	0.04613560715
650	0.04611886186
651	0.04610088468
652	0.04609689613
653	0.04608152675
654	0.04606651757
655	0.04604630133
656	0.04603364817
657	0.04601550806
658	0.04599808099
659	0.04598280342
660	0.04595824714
661	0.04594943094
662	0.04593214991
663	0.04591070494
664	0.04589366846
665	0.04587660675
666	0.04586297815
667	0.04584346656
668	0.04582884617
669	0.04581233495
670	0.0457994959
671	0.04578259094
672	0.04576536042
673	0.04574935886
674	0.04573213556
675	0.04571723804
676	0.04569284269
677	0.04567362177
678	0.04565403573
679	0.04563361208
680	0.04561865585
681	0.04560631124
682	0.04559743273
683	0.04558360662
684	0.04556518907
685	0.04554195047
686	0.04552942149
687	0.04551175175
688	0.04549633262
689	0.04547540324
690	0.04545345013
691	0.04543303792
692	0.04541475219
693	0.04538622407
694	0.04536572331
695	0.04535275718
696	0.04533694795
697	0.04532024605
698	0.04530725027
699	0.04528996557
700	0.0452708543
701	0.04525093354
702	0.04523719591
703	0.04523028181
704	0.04521689856
705	0.04520958199
706	0.04519305818
707	0.04517466791
708	0.04515761295
709	0.04514498568
710	0.04512407257
711	0.04510521899
712	0.04509018107
713	0.04507369969
714	0.04506225628
715	0.04504492192
716	0.04502084754
717	0.04501337817
718	0.0449985883
719	0.04497802547
720	0.0449628834
721	0.04494641025
722	0.04493109366
723	0.04490465641
724	0.04488931989
725	0.04487224304
726	0.04485411297
727	0.04483860505
728	0.04482246248
729	0.04480930647
730	0.04480037746
731	0.04477820312
732	0.04475815768
733	0.04474704142
734	0.04472774391
735	0.0447144137
736	0.04470579177
737	0.04469165083
738	0.04467715213
739	0.04466178094
740	0.04464244345
741	0.04462640305
742	0.04460889574
743	0.04459452086
744	0.04457217593
745	0.04456243355
746	0.04454413095
747	0.04452641551
748	0.04450607955
749	0.04449109349
750	0.04447974319
751	0.04446673766
752	0.04445445323
753	0.0444430637
754	0.04442018963
755	0.04440344967
756	0.04438272378
757	0.04436291646
758	0.04434379716
759	0.0443142769
760	0.04430001494
761	0.04428141517
762	0.0442575966
763	0.04424371177
764	0.0442318712
765	0.04421942954
766	0.04419947959
767	0.04417823869
768	0.04416314258
769	0.04415377725
770	0.04414155836
771	0.04412677027
772	0.0441007049
773	0.04409365558
774	0.04407668962
775	0.04406246614
776	0.04403910692
777	0.04403007781
778	0.0440153156
779	0.04400454083
780	0.04398945658
781	0.0439729468
782	0.04395688539
783	0.04394279177
784	0.0439204667
785	0.0439061451
786	0.04389284624
787	0.0438876252
788	0.04386944082
789	0.04385764838
790	0.04384475134
791	0.04382841445
792	0.04381644188
793	0.04379846622
794	0.04377808412
795	0.04375906644
796	0.04375021197
797	0.04373475028
798	0.04372347152
799	0.04371042113
800	0.04369546906
801	0.04368457802
802	0.04367256948
803	0.04365766953
804	0.04364459886
805	0.04362824902
806	0.04360545495
807	0.04358536294
808	0.04357040246
809	0.04355128131
810	0.04353136793
811	0.04351383167
812	0.04349966284
813	0.04348342093
814	0.04347188859
815	0.04345674665
816	0.04344733738
817	0.0434354718
818	0.04342294864
819	0.04341218761
820	0.04339488577
821	0.04338046032
822	0.04337266143
823	0.04335391028
824	0.04334064907
825	0.04332666472
826	0.0433097808
827	0.04329587523
828	0.04327527381
829	0.04326685027
830	0.04325462709
831	0.04323926897
832	0.04322484277
833	0.04321551425
834	0.0432038023
835	0.0431904868
836	0.04317676373
837	0.04316105946
838	0.04314812284
839	0.04312973845
840	0.04311373764
841	0.04309571543
842	0.04308277892
843	0.0430747466
844	0.04306503612
845	0.04304828941
846	0.04304114896
847	0.04302577819
848	0.04301851602
849	0.04300604511
850	0.04299139658
851	0.04297216362
852	0.04295698204
853	0.0429388214
854	0.04292242069
855	0.04290955567
856	0.04289706561
857	0.04288174025
858	0.0428714596
859	0.04285384405
860	0.04283975647
861	0.04282246787
862	0.04279299826
863	0.0427835071
864	0.04277627986
865	0.04275730945
866	0.04274602082
867	0.04273495837
868	0.04271159842
869	0.04270180782
870	0.04268004231
871	0.04266913934
872	0.04265230207
873	0.04263379286
874	0.04262403394
875	0.04261096938
876	0.04259360604
877	0.04257966271
878	0.04256708221
879	0.04255214706
880	0.04253652384
881	0.04251810857
882	0.04250024488
883	0.04248828215
884	0.04246934884
885	0.0424557951
886	0.04243890713
887	0.04242683055
888	0.04241551218
889	0.04239958551
890	0.04238534778
891	0.04237526491
892	0.04236124754
893	0.04234786691
894	0.04233003405
895	0.0423186175
896	0.04230359519
897	0.04229279324
898	0.04228289674
899	0.04226794423
900	0.04226286105
901	0.04224416648
902	0.04223258811
903	0.04222064849
904	0.04220615057
905	0.04219041289
906	0.04217585964
907	0.04216442706
908	0.04215363444
909	0.04214046711
910	0.04212849095
911	0.04211743431
912	0.04210188923
913	0.04208853205
914	0.04207639089
915	0.04206831011
916	0.04205351761
917	0.04204910329
918	0.04203584317
919	0.04201622523
920	0.04200224129
921	0.04199075961
922	0.04197847279
923	0.04196983719
924	0.04195542268
925	0.04193990915
926	0.04192206565
927	0.04190598019
928	0.04188728956
929	0.04188086221
930	0.04186988519
931	0.04185491772
932	0.04184279093
933	0.04182929749
934	0.04181097626
935	0.04179814159
936	0.04178674426
937	0.04177452339
938	0.04175762777
939	0.04174295007
940	0.04172250953
941	0.04170583719
942	0.04168960158
943	0.0416768727
944	0.04166410805
945	0.04164755282
946	0.041631463
947	0.04161707419
948	0.04160304538
949	0.04158698545
950	0.04156736609
951	0.04155414296
952	0.04154799579
953	0.04153605232
954	0.04153341915
955	0.041520775
956	0.04150491714
957	0.04149325954
958	0.04147683469
959	0.04146405467
960	0.04145729489
961	0.04144356015
962	0.04143221276
963	0.04141512989
964	0.04139802858
965	0.04138492718
966	0.04137796321
967	0.04135903912
968	0.04134006294
969	0.04133070956
970	0.04132464106
971	0.04131518214
972	0.04130396785
973	0.04128928423
974	0.04128107133
975	0.04126671696
976	0.04125862475
977	0.04123755898
978	0.04122395571
979	0.04121177979
980	0.04119925263
981	0.04118897269
982	0.04117362215
983	0.04116234702
984	0.04115058118
985	0.04113443504
986	0.04112238768
987	0.04110869495
988	0.0410942042
989	0.04108226401
990	0.04106802006
991	0.04105150691
992	0.0410373937
993	0.04102425425
994	0.04101237145
995	0.04100173964
996	0.04098700717
997	0.04097430904
998	0.04095825188
999	0.04094783187
1000	0.04093702632
1001	0.04092758722
1002	0.04091588251
1003	0.0409074038
1004	0.04089412045
1005	0.04088152986
1006	0.04087252387
1007	0.04086071563
1008	0.04084814641
1009	0.0408383003
1010	0.04082478879
1011	0.04081048885
1012	0.04080027008
1013	0.04078345824
1014	0.04077036361
1015	0.04076001782
1016	0.04074882924
1017	0.0407462443
1018	0.04073532888
1019	0.04072499904
1020	0.04071033734
1021	0.04069441324
1022	0.04068264021
1023	0.04066832494
1024	0.04064995276
1025	0.04064461115
1026	0.04063120046
1027	0.04061814884
1028	0.04061156883
1029	0.04060176026
1030	0.04058820492
1031	0.04057339648
1032	0.0405631422
1033	0.04054680773
1034	0.0405454836
1035	0.04053425353
1036	0.04052583372
1037	0.0405093654
1038	0.04049457572
1039	0.04048375146
1040	0.0404714194
1041	0.04045399051
1042	0.04044089037
1043	0.04041853033
1044	0.04040612093
1045	0.04039563642
1046	0.04038116127
1047	0.04036011174
1048	0.04034520529
1049	0.0403328475
1050	0.04032022541
1051	0.04030843465
1052	0.04029686514
1053	0.04028771747
1054	0.04027193033
1055	0.0402642444
1056	0.04024537032
1057	0.04022769237
1058	0.04021677659
1059	0.04020340408
1060	0.04018883747
1061	0.04017468941
1062	0.04016538197
1063	0.04016108168
1064	0.04014576695
1065	0.04013494599
1066	0.04012528632
1067	0.04011288405
1068	0.04010456594
1069	0.04009057503
1070	0.04007632066
1071	0.04006195155
1072	0.04005034264
1073	0.04003336293
1074	0.0400226064
1075	0.04002153835
1076	0.04001130403
1077	0.03999557233
1078	0.03998110383
1079	0.03996945428
1080	0.03995697843
1081	0.03994652636
1082	0.03993535937
1083	0.03991904826
1084	0.03991340719
1085	0.03990366826
1086	0.03989203126
1087	0.0398785798
1088	0.03986765609
1089	0.03985698151
1090	0.03985024718
1091	0.03983691417
1092	0.0398269688
1093	0.03981028696
1094	0.03980575617
1095	0.03980244333
1096	0.03979445344
1097	0.03978202802
1098	0.03976711824
1099	0.0397554505
1100	0.03974705348
1101	0.03973097538
1102	0.03972384103
1103	0.03970737365
1104	0.03969398118
1105	0.03968674651
1106	0.03967446605
1107	0.03966434927
1108	0.03965135654
1109	0.03963272323
1110	0.03962328339
1111	0.03961421689
1112	0.03960022408
1113	0.03959058991
1114	0.03957506567
1115	0.03956145791
1116	0.03955186731
1117	0.03953772561
1118	0.03952226309
1119	0.03951142882
1120	0.03950118822
1121	0.03948887297
1122	0.0394744501
1123	0.03946500537
1124	0.039453529
1125	0.03945254246
1126	0.03943872086
1127	0.03943748929
1128	0.03942182733
1129	0.03940862596
1130	0.03939051472
1131	0.03936448301
1132	0.03935821067
1133	0.03934299144
1134	0.03933558477
1135	0.03932765716
1136	0.03931755885
1137	0.0393046962
1138	0.03929597053
1139	0.03928118545
1140	0.03926986509
1141	0.03925871037
1142	0.03924285017
1143	0.03923295672
1144	0.03922556582
1145	0.03920798789
1146	0.03919730182
1147	0.03918745674
1148	0.03917617865
1149	0.03916202782
1150	0.03915925024
1151	0.03914917715
1152	0.03913797291
1153	0.03912683138
1154	0.03911444278
1155	0.03910215188
1156	0.03908951698
1157	0.03907677909
1158	0.03907601643
1159	0.03906603671
1160	0.03905329365
1161	0.03905208631
1162	0.03904440496
1163	0.03904286733
1164	0.03903516208
1165	0.03902019553
1166	0.03901806064
1167	0.03900752366
1168	0.03899381767
1169	0.03898409164
1170	0.03897526026
1171	0.0389658936
1172	0.03895246267
1173	0.03893618298
1174	0.03893059469
1175	0.03892017624
1176	0.03891074759
1177	0.03889550342
1178	0.03888568803
1179	0.03887282452
1180	0.03886196032
1181	0.03884862304
1182	0.03883970604
1183	0.03883284784
1184	0.03882122118
1185	0.03880696212
1186	0.03879593335
1187	0.0387849912
1188	0.03877649714
1189	0.03876743612
1190	0.038756619
1191	0.03874111879
1192	0.03873792303
1193	0.03872466514
1194	0.03871034217
1195	0.03870093441
1196	0.03869177584
1197	0.03868215634
1198	0.03867141296
1199	0.03866055632
1200	0.03864086672
1201	0.03863072531
1202	0.0386189781
1203	0.03860271727
1204	0.03859338144
1205	0.03857844934
1206	0.03855983498
1207	0.0385494195
1208	0.03853345715
1209	0.03852009359
1210	0.03851077753
1211	0.03850209446
1212	0.03848135146
1213	0.03846953546
1214	0.0384591915
1215	0.03844809029
1216	0.0384361311
1217	0.03843531415
1218	0.03842263785
1219	0.03841254934
1220	0.03839671957
1221	0.0383854051
1222	0.03837373779
1223	0.03836374379
1224	0.03835080956
1225	0.03834398797
1226	0.03833612018
1227	0.03832220321
1228	0.0383132356
1229	0.03830204488
1230	0.03829421859
1231	0.0382824574
1232	0.03826839092
1233	0.03825725736
1234	0.03824929013
1235	0.03823303508
1236	0.03822255354
1237	0.03821537354
1238	0.03820542368
1239	0.03819217341
1240	0.03818113612
1241	0.03816900299
1242	0.03815917478
1243	0.03815007478
1244	0.03814154903
1245	0.0381314363
1246	0.0381179325
1247	0.03810795143
1248	0.03809853643
1249	0.03809781498
1250	0.03808641078
1251	0.03808141186
1252	0.03807252714
1253	0.03806296842
1254	0.03805565588
1255	0.03804242858
1256	0.03803217331
1257	0.03802818108
1258	0.03801399813
1259	0.03800295086
1260	0.0379942254
1261	0.03798455722
1262	0.03797519617
1263	0.03796328645
1264	0.03794727948
1265	0.03794016796
1266	0.0379268195
1267	0.03791032955
1268	0.03789947158
1269	0.03789056574
1270	0.03787924154
1271	0.03787157484
1272	0.03786158436
1273	0.03785219687
1274	0.0378429897
1275	0.03782669706
1276	0.037816574
1277	0.0377932562
1278	0.03778392846
1279	0.03777761453
1280	0.03777655126
1281	0.03776703579
1282	0.03776508028
1283	0.03775273523
1284	0.03773941331
1285	0.03773014973
1286	0.03772028224
1287	0.03771245555
1288	0.03769955362
1289	0.03769797408
1290	0.03768740008
1291	0.03767898403
1292	0.03766799454
1293	0.0376556612
1294	0.03764604899
1295	0.03763102847
1296	0.03762419368
1297	0.03761129519
1298	0.03759913485
1299	0.03758871114
1300	0.03757744058
1301	0.03756600526
1302	0.03755853285
1303	0.03754904893
1304	0.03753564732
1305	0.03752852512
1306	0.03752093855
1307	0.03750876724
1308	0.03750151341
1309	0.03749201889
1310	0.03748182628
1311	0.03748111862
1312	0.03747306283
1313	0.03746282112
1314	0.03745711917
1315	0.03744800226
1316	0.03744075997
1317	0.03743526528
1318	0.03742395769
1319	0.03741685937
1320	0.03740375609
1321	0.03738913833
1322	0.03737910915
1323	0.03737014721
1324	0.03735831681
1325	0.037348351
1326	0.03733590536
1327	0.03732554462
1328	0.03731540168
1329	0.03730752538
1330	0.03729769191
1331	0.03729159257
1332	0.03728509157
1333	0.03727737711
1334	0.03727013788
1335	0.03725747759
1336	0.03724977409
1337	0.03724137184
1338	0.0372346352
1339	0.03723361533
1340	0.0372229755
1341	0.03721557147
1342	0.03720561615
1343	0.03719429835
1344	0.03718392124
1345	0.03717540509
1346	0.03716615995
1347	0.0371508509
1348	0.03713963771
1349	0.0371246268
1350	0.03711249914
1351	0.03710429666
1352	0.03709456037
1353	0.03708569989
1354	0.03707537707
1355	0.03706754884
1356	0.03705673714
1357	0.03704938825
1358	0.0370413659
1359	0.0370286141
1360	0.03701371573
1361	0.03700384458
1362	0.03699684514
1363	0.03698925063
1364	0.03697515588
1365	0.03696990277
1366	0.03695886056
1367	0.03694644887
1368	0.03694313487
1369	0.03692656474
1370	0.0369190027
1371	0.03691241453
1372	0.03690227699
1373	0.03689286621
1374	0.03689152673
1375	0.0368810465
1376	0.03687120879
1377	0.03686559603
1378	0.03685609132
1379	0.0368432215
1380	0.03683303909
1381	0.03683155231
1382	0.03682121929
1383	0.03681230609
1384	0.03680207928
1385	0.03679056441
1386	0.03678328005
1387	0.03677682564
1388	0.0367703974
1389	0.03676618022
1390	0.03675806235
1391	0.03675317788
1392	0.03674270194
1393	0.03672689865
1394	0.03671849522
1395	0.03671779428
1396	0.03670952999
1397	0.03669849541
1398	0.03669160017
1399	0.03668208286
1400	0.03667242214
1401	0.0366711584
1402	0.03666179011
1403	0.03665537292
1404	0.03664539424
1405	0.03663767332
1406	0.0366192577
1407	0.03661582791
1408	0.03660923438
1409	0.03660222687
1410	0.0365932002
1411	0.03658532684
1412	0.03656820918
1413	0.03655574515
1414	0.03654678757
1415	0.03653598436
1416	0.03652745556
1417	0.03652350575
1418	0.03651476518
1419	0.03650904005
1420	0.03649625339
1421	0.03649375578
1422	0.03648782298
1423	0.03647836884
1424	0.03647138262
1425	0.0364590722
1426	0.03645490175
1427	0.03644795695
1428	0.03643198618
1429	0.03642335282
1430	0.03640969178
1431	0.03640155642
1432	0.03640042024
1433	0.03639007076
1434	0.03637973398
1435	0.03636781589
1436	0.03635511671
1437	0.03635151916
1438	0.0363417752
1439	0.03633515322
1440	0.03632552283
1441	0.03631657903
1442	0.03630972959
1443	0.03630221888
1444	0.03629475719
1445	0.03628721758
1446	0.03628080852
1447	0.03627239826
1448	0.03626569235
1449	0.03625675705
1450	0.03625410931
1451	0.03624525414
1452	0.03623665039
1453	0.03622879036
1454	0.0362210922
1455	0.03621384257
1456	0.03620718609
1457	0.03619805436
1458	0.0361888206
1459	0.03618033571
1460	0.03617169261
1461	0.03615666697
1462	0.036146205
1463	0.03613930932
1464	0.03613113525
1465	0.03612382629
1466	0.03611455082
1467	0.03610510591
1468	0.03610391244
1469	0.03609505842
1470	0.03608942248
1471	0.03607393494
1472	0.03606411995
1473	0.03606053803
1474	0.03605118124
1475	0.03604512042
1476	0.03604033634
1477	0.03602831979
1478	0.03601496062
1479	0.03600901999
1480	0.03600327753
1481	0.03599293695
1482	0.03598869392
1483	0.0359813012
1484	0.03597412475
1485	0.03596944537
1486	0.03596410516
1487	0.0359558543
1488	0.0359451872
1489	0.03593457301
1490	0.03592601811
1491	0.03592155049
1492	0.03591166023
1493	0.03590070563
1494	0.03588989027
1495	0.03587783217
1496	0.03587034653
1497	0.03586211428
1498	0.03585410085
1499	0.03584490129
1500	0.03583982148
